#Xcm		Ycm		Zcm		FXcm		FYcm		FZcm
1.163029e-05	-2.558659e-06	4.172825e-06	1.866477e-15	4.194081e-15	-5.082694e-15
1.131229e-05	-2.748131e-06	3.968450e-06	2.237321e-15	4.448318e-15	-4.924517e-15
1.085455e-05	-2.750923e-06	3.798342e-06	2.737823e-15	3.842550e-15	-4.833693e-15
9.873995e-06	-1.928142e-06	3.756084e-06	3.163830e-15	2.346614e-15	-3.620726e-15
9.554260e-06	-1.688897e-06	3.632058e-06	3.147250e-15	1.716209e-15	-3.131901e-15
9.523742e-06	-1.320153e-06	3.758695e-06	3.172460e-15	1.259328e-15	-3.320740e-15
9.708052e-06	-9.631062e-07	4.001357e-06	3.326597e-15	1.215506e-15	-4.107231e-15
9.695292e-06	-5.620414e-07	4.067569e-06	3.378117e-15	5.842298e-16	-4.394968e-15
9.929970e-06	6.493603e-07	4.206569e-06	3.509876e-15	-7.273834e-16	-4.470166e-15
9.767033e-06	1.064979e-06	4.016639e-06	3.402281e-15	-1.348590e-15	-4.058374e-15
1.008292e-05	2.206781e-06	3.744222e-06	3.104580e-15	-2.428165e-15	-3.653118e-15
1.014540e-05	2.570673e-06	3.545254e-06	2.681338e-15	-2.799464e-15	-3.168091e-15
